LSOA,Person,Bicycle,Car,Motorcycle,Airplane,Bus,Train,Truck,Boat,Traffic Light,Fire Hydrant,Stop Sign,Parking Meter,Bench,Bird,Cat,Dog,Horse,Sheep,Cow,Elephant,Bear,Zebra,Giraffe,Backpack,Umbrella,Handbag,Tie,Suitcase,Frisbee,Skis,Snowboard,Sports Ball,Kite,Baseball Bat,Baseball Glove,Skateboard,Surfboard,Tennis Racket,Bottle,Wine Glass,Cup,Fork,Knife,Spoon,Bowl,Banana,Apple,Sandwich,Orange,Broccoli,Carrot,Hot dog,Pizza,Donut,Cake,Chair,Couch,Potted Plant,Bed,Dinning Table,Toilet,TV,Laptop,Mouse,Remote,Keyboard,Cell Phone,Microwave,Oven,Toaster,Sink,Refrigerator,Book,Clock,Vase,Scissors,Teddy Bear,Hair Drier,Toothbrush,Number Images
E01003090,1.5277777777777777,0.2777777777777778,10.25,0.1111111111111111,0,0.16666666666666666,0,0.9722222222222222,0,0,0,0,0.05555555555555555,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,144
E01003740,0.6,0.04,12.72,0.04,0,0.12,0,0.44,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
E01001416,0.1875,0,14.6875,0,0,0,0.03125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
E01000220,1.4814814814814814,0.07407407407407407,18.0,0.14814814814814814,0,0.18518518518518517,0,0.48148148148148145,0,0,0,0,0,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
E01000707,0,0.05,18.0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,80
E01001815,0.9411764705882353,0.17647058823529413,12.0,0.11764705882352941,0,0.058823529411764705,0,0.6470588235294118,0.058823529411764705,0,0.058823529411764705,0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,68
E01002447,0.5555555555555556,0,10.703703703703704,0,0,0.07407407407407407,0,0.2962962962962963,0,0,0,0,0,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4074074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
E01003029,0.7142857142857143,0.05714285714285714,7.571428571428571,0.02857142857142857,0,0.2,0,0.34285714285714286,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0,0,0,0,0,140
E01001950,1.5185185185185186,0.2962962962962963,13.703703703703704,0.3333333333333333,0,0.037037037037037035,0,0.5555555555555556,0,0.25925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07407407407407407,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,108
E01004734,6.822784810126582,0.189873417721519,4.291139240506329,0.26582278481012656,0,0.45569620253164556,0.06329113924050633,1.1012658227848102,0,0.22784810126582278,0,0,0,0.0759493670886076,0.012658227848101266,0,0,0,0,0,0,0,0,0,0.17721518987341772,0,0.22784810126582278,0,0.05063291139240506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3670886075949367,0,0.45569620253164556,0,0.02531645569620253,0,0,0,0,0,0,0,0,0,0,0,0.02531645569620253,0,0.13924050632911392,0,0,0,0,0,316
E01001991,2.3333333333333335,0.09523809523809523,18.38095238095238,0.14285714285714285,0,0,0.047619047619047616,1.0952380952380953,0,0.23809523809523808,0.047619047619047616,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
E01002038,1.3333333333333333,0.125,11.208333333333334,0.041666666666666664,0,0.125,0.041666666666666664,0.8333333333333334,0,0.08333333333333333,0.041666666666666664,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0.041666666666666664,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,96
E01001513,0.9090909090909091,0.045454545454545456,13.454545454545455,0,0,0.13636363636363635,0,0.9090909090909091,0,0,0.045454545454545456,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
E01004032,0.3783783783783784,0.05405405405405406,6.891891891891892,0,0,0.02702702702702703,0,0.5135135135135135,0,0,0.02702702702702703,0,0,0.16216216216216217,0,0,0,0,0,0,0,0,0,0,0.02702702702702703,0,0,0,0.08108108108108109,0,0,0,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1891891891891892,0,0.08108108108108109,0,0,0,0,0,148
E01000935,0.4,0.06666666666666667,12.466666666666667,0.06666666666666667,0,0.06666666666666667,0,1.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
E01002386,1.3421052631578947,0.05263157894736842,12.657894736842104,0,0,0.07894736842105263,0,0.631578947368421,0,0.15789473684210525,0,0,0,0.07894736842105263,0,0,0,0,0,0,0,0,0,0,0.02631578947368421,0,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421,0,0.2894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421,0,0,0,0,0,152
E01004413,0.25,0,10.833333333333334,0.041666666666666664,0,0,0,0.5416666666666666,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,96
E01003808,0.6,0.13333333333333333,13.9,0.43333333333333335,0,0.03333333333333333,0,0.5333333333333333,0.03333333333333333,0.03333333333333333,0,0,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
E01001433,0.36363636363636365,0,12.545454545454545,0,0,0.045454545454545456,0,0.6818181818181818,0,0,0,0,0.045454545454545456,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
E01004258,0.8823529411764706,0,7.235294117647059,0,0,0.058823529411764705,0,0.23529411764705882,0,0.058823529411764705,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7647058823529411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,0,0,0,0,0,68
E01002707,2.1,0.6,6.1,0.1,0,0.3,0,0.75,0,0.5,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
E01000746,0.6097560975609756,0.024390243902439025,11.951219512195122,0.07317073170731707,0,0.12195121951219512,0.024390243902439025,0.6585365853658537,0,0,0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24390243902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0,164
E01000351,0.5,0,16.318181818181817,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,88
E01003115,1.3333333333333333,0.08333333333333333,18.583333333333332,0.375,0,0.20833333333333334,0,1.4166666666666667,0.041666666666666664,0.2916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.5416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,96
E01000549,0.76,0.04,15.04,0.16,0,0,0,0.68,0,0.04,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
E01001655,0.4166666666666667,0.041666666666666664,12.0,0,0,0.16666666666666666,0,0.4166666666666667,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
E01001978,1.4090909090909092,0,14.681818181818182,0.045454545454545456,0,0.13636363636363635,0,0.36363636363636365,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,88
E01000111,0.7272727272727273,0,16.5,0,0,0.045454545454545456,0.045454545454545456,0.6363636363636364,0,0.045454545454545456,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,88
E01003671,0.3076923076923077,0,12.653846153846153,0,0,0,0,0.3076923076923077,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0.4230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
E01000582,0.21428571428571427,0.03571428571428571,14.285714285714286,0.14285714285714285,0,0,0,0.5,0,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
E01001603,0.34375,0,11.0625,0,0,0.03125,0,0.5,0.0625,0,0,0,0,0.09375,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
E01001468,0.3076923076923077,0.038461538461538464,10.0,0.038461538461538464,0,0.07692307692307693,0,0.6153846153846154,0,0.038461538461538464,0.07692307692307693,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,104
E01002110,0.2857142857142857,0,13.035714285714286,0.07142857142857142,0,0.07142857142857142,0,0.42857142857142855,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
E01033463,0.5609756097560976,0.024390243902439025,14.146341463414634,0,0,0.0975609756097561,0,0.6829268292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17073170731707318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
E01032765,0.9,0.2,10.133333333333333,0.03333333333333333,0,0.16666666666666666,0,0.5666666666666667,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,120
E01004657,2.0224719101123596,0.4157303370786517,7.865168539325842,0.07865168539325842,0,0.1348314606741573,0,0.8202247191011236,0,0.20224719101123595,0,0.0449438202247191,0,0.07865168539325842,0,0,0,0,0,0,0,0,0,0,0.06741573033707865,0,0.0449438202247191,0,0,0,0,0,0,0,0,0,0.011235955056179775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11235955056179775,0,2.696629213483146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898876404494382,0,0,0,0,0,356
E01000718,0.10810810810810811,0,9.837837837837839,0,0,0,0,0.5135135135135135,0.02702702702702703,0,0.02702702702702703,0.02702702702702703,0,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43243243243243246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
E01002652,0.7368421052631579,0.05263157894736842,15.0,0,0.05263157894736842,0.05263157894736842,0,0.5263157894736842,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
E01001005,1.7894736842105263,0,15.421052631578947,0.21052631578947367,0,0.10526315789473684,0,0.7368421052631579,0,0.10526315789473684,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,76
E01001382,0.06666666666666667,0.06666666666666667,16.533333333333335,0,0,0.06666666666666667,0,0.26666666666666666,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,60
E01003141,1.4074074074074074,0.07407407407407407,15.11111111111111,0.037037037037037035,0,0.037037037037037035,0,0.5925925925925926,0,0.4074074074074074,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,108
E01000139,0.525,0.05,10.45,0.1,0,0,0,0.625,0,0,0.025,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,160
E01001264,0.3448275862068966,0.034482758620689655,11.655172413793103,0.06896551724137931,0,0.06896551724137931,0,0.9655172413793104,0.10344827586206896,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
E01001914,0.4,0.3333333333333333,13.266666666666667,0.26666666666666666,0,0.06666666666666667,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,0,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
E01000387,0.15,0,13.3,0,0,0.05,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
E01003417,0.3684210526315789,0.05263157894736842,16.157894736842106,0.05263157894736842,0,0.21052631578947367,0,0.8947368421052632,0,0.05263157894736842,0.05263157894736842,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0,0.3684210526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
E01000353,0.3793103448275862,0,12.068965517241379,0,0,0.1724137931034483,0,0.6206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41379310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
E01002541,0.325,0,9.45,0,0,0,0.025,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
E01002637,0.5625,0.125,17.0,0.125,0,0.0625,0,0.625,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
E01002433,0.19444444444444445,0.027777777777777776,9.527777777777779,0,0,0.027777777777777776,0,0.3055555555555556,0,0,0.027777777777777776,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
E01002801,1.4,0.175,12.0,0.325,0,0.125,0.025,0.625,0,0.05,0,0,0,0.1,0,0,0.025,0,0,0,0,0,0,0,0.025,0,0.05,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.25,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
E01001390,0.375,0,16.6875,0.0625,0,0.15625,0,0.5625,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
E01000856,2.5161290322580645,0.4838709677419355,5.806451612903226,0.0967741935483871,0,0.5161290322580645,0.03225806451612903,0.45161290322580644,0,0.06451612903225806,0,0.03225806451612903,0,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0.0967741935483871,0,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1935483870967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06451612903225806,0,0,0,0,0,124
E01003393,1.0,0.15,13.45,0.1,0,0.1,0,0.55,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,80
E01001872,0.6923076923076923,0.5384615384615384,14.692307692307692,0.5384615384615384,0,0,0,0.38461538461538464,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
E01002145,0.5625,0,9.0,0.03125,0,0.03125,0,0.34375,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
E01004253,0.8181818181818182,0.030303030303030304,10.030303030303031,0.06060606060606061,0,0.12121212121212122,0,0.2727272727272727,0,0.18181818181818182,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21212121212121213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0,0,0,0,132
E01001852,1.5714285714285714,0.7142857142857143,20.142857142857142,0.5,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
E01000546,1.4242424242424243,0,14.181818181818182,0.15151515151515152,0,0.18181818181818182,0,0.8181818181818182,0,0,0,0.06060606060606061,0,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06060606060606061,0,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
E01001478,0.391304347826087,0,14.608695652173912,0.043478260869565216,0,0,0,0.43478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
E01002137,0.6857142857142857,0.02857142857142857,8.885714285714286,0.05714285714285714,0,0.02857142857142857,0,0.6285714285714286,0.02857142857142857,0.05714285714285714,0.02857142857142857,0,0,0.05714285714285714,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0.05714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0,0.08571428571428572,0,0,0,0,0,140
